ParlaMint-BE_2019-03-14-54-plenair-ip274x.u1	[[De voorzitter:]] De vergadering is geopend. La séance est ouverte.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u143	[[22.04 Caroline Cassart-Mailleux (MR):]] Monsieur le président, madame la rapporteuse, chers collègues, en termes de revalorisation du statut social des travailleurs indépendants, de nombreuses avancées ont été enregistrées ces dernières années. Voici vingt ans, la période de carence durait trois mois. C'est sous l'impulsion de ministres libéraux ayant les indépendants dans leurs attributions qu'elle a été réduite. Aucun gouvernement sans les libéraux ne s'est occupé d'eux. C'est sous l'égide de Sabine Laruelle que leur statut a été réellement pris en compte et modifié. Récemment encore, le ministre Ducarme a diminué de moitié la période de carence. Avant le 1er janvier 2018, elle s'élevait encore à un mois. C'était évidemment bien trop long. Vu les difficultés financières que cela peut provoquer, certains indépendants en incapacité de travail - devant donc subvenir eux-mêmes à leurs besoins et à ceux de leur famille - en arrivent à ne pas prendre de congé de maladie, pourtant parfois nécessaire, et continuent à travailler jusqu'à la limite de leurs forces. Une proposition de loi a été déposée par notre groupe afin de supprimer purement et simplement cette période de carence. Peu importe la forme, l'essentiel est que le débat ait pu avancer au profit des indépendants. Oui, nous souhaitons une période de carence réduite à zéro. C'était notre premier souhait. Nous nous réjouissons qu'un compromis ait pu être atteint entre les différents partis politiques et entre les différents membres de la commission de l'Économie afin de porter le délai de carence à sept jours. Dorénavant, l'incapacité de travail pourra donner droit à une indemnité après sept jours, sur la base de la date de constat de l'incapacité figurant sur le certificat médical, avec un effet rétroactif à partir du huitième jour. Autrement dit, un indépendant recevra les indemnités de ses sept premiers jours d'arrêt de maladie dès le suivant. Il s'agit d'une véritable avancée pour le statut des travailleurs indépendants, qui entrera en vigueur au 1er juillet de cette année. Si nous en sommes satisfaits, nous regrettons évidemment de ne pas avoir pu trouver une majorité pour nous accorder sur une suppression pure et simple. Notre groupe - moi, en particulier - est toujours très attentif au statut des travailleurs indépendants et se montre aussi soucieux que leur couverture maladie soit renforcée. Il convient en effet de constater que certains indépendants renoncent encore aux possibilités d'être reconnus en arrêt de maladie et de bénéficier des indemnités qui en découlent. Pour toutes ces raisons, notre groupe soutiendra cette proposition de loi.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u144	[[22.05 Griet Smaers (CD&V):]] Collega's, het voorstel dat ter stemming voorligt, bouwt voort op het werk dat de voorbije jaren stap voor stap werd verricht om het sociaal statuut van de zelfstandigen te versterken, onder andere wat de arbeidsongeschiktheid betreft. Zoals vele collega's reeds hebben gezegd, is er de voorbije jaren heel wat ruimte vrijgemaakt en werden investeringen gedaan om de situatie van arbeidsongeschikte zelfstandigen te kunnen verbeteren. Zo werd al een eerste stap gezet om de carenzperiode te verlagen van één maand naar veertien dagen. Na de debatten in de commissie naar aanleiding van mijn resolutie rond de verbetering van de situatie van arbeidsongeschikte zelfstandigen, werden uiteindelijk enkele wetsvoorstellen ingediend om de carenzperiode verder te verlagen, een principe dat wij zeker steunden. Het oorspronkelijke voorstel kon ons niet bekoren, maar dankzij enkele amendementen die in commissie werden ingediend, kon er een consensus groeien en werd het voorstel voor ons aanvaardbaar. Ik herhaal wel mijn oproep aan de regering en alle partners om ook de andere elementen uit mijn resolutie, die hier in december vorig jaar eenparig werd goedgekeurd, op te nemen. Vooral voor zelfstandigen die langdurig arbeidsongeschikt zijn, die geen beterschap zien, die een laag vervangingsinkomen hebben en niet kunnen re-integreren in de eigen zaak of overstappen naar een ander statuut, is de situatie kritiek. Voor die groep moet er absoluut nog werk verricht worden, want ook hij verdient onze aandacht. Vaak gaat het om schrijnende situaties. Voorts dring ik erop aan om spoedig werk te maken van de re-integratietrajecten met begeleiding, die de langdurig arbeidsongeschikten een opstapmogelijkheid geven naar een andere vorm van activiteit. Daarnaast vraag ik om ook het tweede deel van de resolutie in de praktijk om te zetten en aan preventie te doen, opdat het niet zover komt dat personen arbeidsongeschikt worden. Aan die punten willen wij voortwerken. Laat ik voorgelegde tekst een stap onderweg noemen, want er moeten nog belangrijke maatregelen worden uitgewerkt rond re-integratietrajecten voor langdurig arbeidsonge­schikten en preventie.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u145	[[22.06 Michel de Lamotte (cdH):]] Monsieur le président, passer de 14 jours à 7 jours pour la période de carence est, en effet, positif. Le cdH salue évidemment cette avancée qui est le fruit, reconnaissons-le, d'un travail d'équipe et surtout de concertations avec des organisations représentatives que je souhaite remercier au passage. La Belgique compte un taux très important d'indépendants: plus d'1,1 million à titre complet ou complémentaire. Proportionnellement aux 11 376 000 habitants en Belgique, c'est un chiffre non négligeable. Rappelons que les indépendants favorisent la croissance économique du pays! Derrière les forces de travail et derrière cette contribution économique, il y a évidemment des individus, des familles, des problèmes de précarité et des questions de santé publique qu'il faut considérer et régler sur le plan politique. La proposition d'aujourd'hui y participe. Pour le cdH, les indépendants ne doivent plus constituer un groupe à risques. Les paramètres précités doivent être pris en compte pour rendre ce statut attractif et accessible. Il faut pouvoir dans le futur supprimer purement et simplement les freins à la couverture sociale. Il ne faut plus marcher à pas comptés. Dans le cadre de la rédaction de cette proposition, nous avons reçu des avis des différentes organisations représentatives. Au-delà de certaines divergences, nous avons aussi des points communs, à savoir que les indépendants cotisent plus qu'ils ne reçoivent par rapport au boni de l'INASTI et qu'ils ont des attentes prioritaires, notamment en matière de pension. Aujourd'hui, passer de 14 à 7 jours est judicieux. C'est un choix politique que le secteur demande. Au cdH, nous pensons qu'il faut choisir de légiférer de façon intelligente et logique et qu'il faut pouvoir proportionnellement rendre au secteur des indépendants ce qu'ils cotisent. Quelques questions subsistent: quid de la proportionnalité des indemnités en matière d'incapacité de travail? Les indépendants sont favorables à des indemnités davantage proportionnelles en matière d'incapacité de travail. Aujourd'hui, les indemnités sont forfaitaires, mais avec une modulation selon que l'indépendant ait ou non charge de famille ou selon qu'il soit isolé ou cohabitant. Qu'en est-il aussi de l'incapacité de travail à temps partiel? Les travailleurs indépendants n'interrompent souvent pas complètement leur activité en cas d'incapacité de travail, parce que l'impact sur leur affaire serait trop lourd. Il nous revient par ailleurs que trop d'indépendants mettent aussi leur santé en péril en continuant à travailler jusqu'à la limite de leurs forces, parce que vivre sans aucune rentrée financière tout en continuant à devoir assumer un certain nombre d'obligations (salaires, baux, prêts, etc.) est évidemment insurmontable. Et lorsqu'ils doivent prendre un peu de temps de repos pour des raisons de problèmes de santé, la réalité économique les rattrape et ils continuent à travailler. On peut donc se poser la question de l'incapacité de travail à temps partiel. Ce sera sans doute pour plus tard. Bref, aujourd'hui, prenons ce qui est là! Nous soutenons cette avancée à laquelle nous avons participé concernant la période de carence, tout en gardant la nécessité d'avoir une vision globale de la problématique du statut social des travailleurs indépendants et d'apporter des réponses conformes aux souhaits et aux priorités.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u146	[[De voorzitter:]] Vraagt nog iemand het woord? Quelqu'un demande-t-il encore la parole? De algemene bespreking is gesloten. La discussion générale est close.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u147	Wij vatten de bespreking van de artikelen aan. De door de commissie aangenomen tekst geldt als basis voor de bespreking. (Rgt 85, 4) (3098/7) Nous passons à la discussion des articles. Le texte adopté par la commission sert de base à la discussion. (Rgt 85, 4) (3098/7) Het wetsvoorstel telt 9 artikelen. La proposition de loi compte 9 articles. Er werden geen amendementen ingediend. Aucun amendement n'a été déposé.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u148	De bespreking van de artikelen is gesloten. De stemming over het geheel zal later plaatsvinden. La discussion des articles est close. Le vote sur l'ensemble aura lieu ultérieurement.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u149	Voorstellen ingediend door: Propositions déposées par: - 51: Catherine Fonck - 150: Olivier Maingain, Véronique Caprasse - 1061: Karine Lalieux, André Frédéric, Fabienne Winckel, Paul-Olivier Delannois, Jean-Marc Delizée, Philippe Blanchart - 1075: Marcel Cheron, Kristof Calvo, Jean-Marc Nollet, Stefaan Van Hecke, Gilles Vanden Burre - 1086: Patrick Dewael, David Clarinval, Patricia Ceysens, Kattrin Jadin, Frank Wilrycx, Caroline Cassart-Mailleux, Vincent Van Quickenborne, Benoît Friart - 3334: Meryame Kitir, Youro Casier, Karin Jiroflée.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u150	De algemene bespreking is geopend. La discussion générale est ouverte. De rapporteur is mevrouw Dierick. Ik neem aan dat zij verwijst naar het schriftelijk verslag.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u151	[[23.01 Catherine Fonck (cdH):]] Monsieur le président, chers collègues, notre parti et d'autres avaient déposé cette proposition de modification, qui vise à abaisser l'âge du début de l'obligation scolaire à cinq ans, depuis un certain nombre d'années. Grâce au vote qui aura lieu tout à l'heure, ce sera une réalité pour la rentrée scolaire, le 1er septembre 2020. Il importait évidemment que les écoles puissent s'organiser afin que tout se déroule dans des conditions optimales. Cette avancée est particulièrement importante. Une fréquentation régulière dès le plus jeune âge est le meilleur moyen de développer la sociabilité des enfants, de leur permettre d'intégrer les codes scolaires, et facilitera leur intégration. C'est un outil essentiel au développement, plus spécifiquement pour les enfants qui ne parlent pas le français ou le néerlandais à la maison, ou qui sont plus fragiles sur le plan socioéconomique. Par ailleurs, des études ont montré que les enfants qui ne fréquentent pas l'école maternelle courent plus de risques de connaître un parcours scolaire plus complexe par la suite. L'abaissement de l'âge de l'obligation scolaire à cinq ans est un outil de promotion et de réussite de nos enfants. C'est donc pour nous une grande avancée. Après toutes ces années sans que nous ayons pu aboutir au niveau du Parlement, ceci est le signe qu'il vaut la peine, chers collègues, de persister et de continuer à se mobiliser. Nous avons obtenu des avis positifs de la part des différentes Communautés et gouvernements, mais aussi des ministres de l'Enseignement. Ceci a permis de concrétiser cette avancée en commission. Nous terminons la législature avec un vote en plénière et je m'en réjouis. Nous soutiendrons bien évidemment notre texte.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u152	[[23.02 Karine Lalieux (PS):]] Monsieur le président, chers collègues, comme vient de le dire Mme Fonck, le dossier est ancien. J'ai en effet retrouvé dans mes cartons la première proposition de loi que le groupe PS/sp.a avait déposée. C'était en février 2004. Déjà à l'époque, des études démontraient l'importance de la scolarisation précoce et régulière pour lutter contre la reproduction des inégalités sociales et pour favoriser l'intégration de l'enfant dans le groupe d'élèves concerné. Chers collègues, dans l'intervalle, de nombreuses études ont continué à dresser le même constat. Certains enfants, en particulier ceux issus des milieux précarisés qui ne maîtrisent pas l'une des deux langues nationales, intègrent l'école plus tard et ne la fréquentent pas de manière régulière, ce qui ne permet dès lors pas d'acquérir les codes du système scolaire et une connaissance suffisante de la langue. En 2015, nous avons déposé une énième proposition de loi pour être plus ambitieux au vu des constats, à savoir l'obligation scolaire à partir de l'âge de trois ans. C'est d'ailleurs une résolution qu'ont votée unanimement nos collègues sénateurs en février 2016. Ils indiquaient qu'il est important que l'obligation scolaire débute à l'âge de trois ans. C'est aussi la position du gouvernement de la Fédération Wallonie-Bruxelles qui est en faveur de l'abaissement de l'obligation scolaire à l'âge de trois ans. Bien sûr, nous allons nous réjouir de ce premier pas qui s'appliquera dès la rentrée scolaire 2020-2021. Mais que de temps perdu! Je vais regretter que la Communauté flamande ait mis quinze ans pour remettre un avis à ce Parlement sur l'obligation scolaire. C'est beaucoup, quinze ans! Nous l'avons reçu in extremis le 12 février dernier. Quel gâchis! Attendre quinze ans pour essayer de réaliser une meilleure intégration des élèves mais aussi pour lutter contre l'inégalité scolaire, c'est énorme! Nous restons favorables à l'obligation scolaire dès l'âge de trois ans, mais nous soutiendrons évidemment le petit pas en avant de l'obligation scolaire dès l'âge de cinq ans. C'est donc avec enthousiasme que nous voterons pour cette proposition de loi.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u153	[[23.03 David Clarinval (MR):]] Monsieur le président, parfois, il faut de longues années pour atteindre un résultat. Il aura en effet fallu quinze ans à ce Parlement pour voter l'abaissement de l'obligation scolaire de six à cinq ans. Depuis 1988, l'enseignement est devenu une compétence relevant des Communautés. Cependant, la fixation du début et de la fin de l'obligation scolaire est une compétence fédérale. Ces dernières années, de nombreux textes ont été déposés avec une variante: le début de l'obligation scolaire a trois ou à cinq ans. Je me rappelle avoir déposé un texte sur ce sujet avec le collègue Maingain il y a de très nombreuses années. Mon groupe avait, dès cette époque, choisi l'option du début de l'obligation scolaire à cinq ans. Les jeunes seraient soumis à l'obligation pendant treize ans contre douze actuellement. Le Conseil d'État considère que l'imposition de l'obligation scolaire à cinq ans ne semble pas pouvoir être considérée comme une mesure disproportionnée compte tenu du fait que la grande majorité des enfants de cet âge fréquentent déjà l'école maternelle – selon les chiffres, on approche des 98 %. On a longtemps attendu les avis des Communautés. Ils sont récemment arrivés et sont positifs, à la condition expresse que la loi n'entre en vigueur que pour l'année scolaire 2020-2021. Cette condition a été acceptée dans le débat parlementaire. Pourquoi faut-il porter l'obligation scolaire à cinq ans? Tout simplement parce que la fréquentation de l'école maternelle est un facteur de réussite pour l'enseignement primaire. Une étude de l'OCDE a montré certaines corrélations entre le nombre d'années passées dans l'éducation préscolaire et les résultats scolaires ultérieurs. Nous nous inscrivons dans un schéma qui assure l'égalité des chances pour tous les enfants. Suivant cette logique, c'est donc un an plus tôt que les enseignants pourront constater quels enfants soufrent d'un retard et pourront veiller à un accompagnement adapté afin d'offrir à chaque enfant les meilleures chances de réussite. Pour ces raisons, nous voterons en faveur de cette proposition.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u154	[[23.04 Youro Casier (sp.a):]] Mijnheer de voorzitter, collega's, na vele jaren is er inderdaad eindelijk een beslissing genomen in het nu voorliggend wetsvoorstel. Volgens de info die mij werd bezorgd door collega's met heel wat meer jaren op de teller in het halfrond, gaat dit wetsvoorstel al bijna vijftien jaar mee. Met sp.a hebben wij dat altijd van dichtbij opgevolgd, want wij kunnen niet ontkennen dat er in de afgelopen vijftien jaar heel wat veranderd en geëvolueerd is. De noden en de zorgen zijn niet meer dezelfde en uiteraard is ook onze samenleving veranderd. Daarom zijn wij ervan overtuigd dat wij een stapje verder moeten durven te zetten. De Fransen hebben dat reeds ingezien. Collega's, wij kunnen niet achterblijven. Om die reden zullen wij het amendement dat wij in de commissievergadering hebben ingediend, in deze plenaire vergadering opnieuw indienen. Wij willen met ons amendement nog een stap verder gaan, want wij stellen voor om de leerplichtleeftijd van vijf jaar op drie jaar vast te leggen. Daartoe hebben wij de volgende redenen. Vandaag is gemiddeld nog 5 % van de kinderen tussen drie en vijf jaar in België niet ingeschreven in het kleuteronderwijs. In absolute cijfers spreken wij over om en bij de vijftienduizend kinderen, wat overeenkomt met het inwonersaantal van heel wat gemeenten in België. Ik meen te mogen stellen dat dit geen laag aantal is. Wij willen ook vermijden dat die vijftienduizend kinderen een taal- en leerachterstand oplopen nog voordat zij naar het eerste leerjaar gaan. Ter info, het aantal jongeren dat zonder diploma het secundair onderwijs verlaat, ligt dramatisch hoog. Laten wij niet vergeten dat de kleuters van vandaag de ouders van morgen zijn. De kinderarmoede is in ons land in de afgelopen jaren enkel gestegen. In België wordt momenteel gemiddeld 15 % van de kinderen geboren in armoede. Voor ons speelt het onderwijs een cruciale rol in de strijd tegen kinderarmoede. Daarom is het van primordiaal belang dat wij zo vroeg mogelijk de toegang tot onderwijs faciliteren. Het is onze verantwoordelijkheid om ter zake het goede voorbeeld te tonen, ondanks het gegeven dat de adviezen omtrent ons voorstel eerder negatief waren. Uitzonderlijke omstandigheden, waarbij ik naar de 15 % kinderarmoede verwijs, vereisen nu eenmaal uitzonderlijke oplossingen. Dat willen wij nu net bereiken met ons amendement: wij creëren een hefboom in de strijd tegen kinderarmoede om te vermijden dat het aantal kinderen dat in armoede geboren wordt nog verder zou stijgen.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u155	[[23.05 Véronique Caprasse (DéFI):]] Monsieur le président, chers collègues, si l'âge de l'obligation scolaire est fixé à 6 ans, 95 à 99 % de nos enfants fréquentent déjà l'enseignement maternel à l'âge de 5 ans. Des chiffres positifs lorsqu'on connaît les retombées positives de la scolarisation des enfants avant l'école primaire obligatoire, aussi bien aux niveaux cognitif, linguistique, social et sociétal. Toujours est-il que les enfants qui ne sont pas scolarisés avant l'âge de 6 ans et ceux, beaucoup plus nombreux qui, bien que scolarisés, ne fréquentent pas l'école régulièrement, sont issus de milieux sociaux particulièrement défavorisés. Au lieu de les aider à mettre le pied à l'étrier, le système actuel renforce en réalité les inégalités entre eux et les autres enfants. Ces chiffres doivent être mis en parallèle avec une tendance à retarder l'âge d'entrée à l'école maternelle au-delà de 3 ans. Une étude consacrée à l'inégalité d'accès à l'école maternelle montre que les enfants qui libèreraient leur place en crèche dès l'âge de 2 ans et demi l'occupent plus longtemps parce qu'ils seraient plus rarement autorisés à entrer en maternelle. Les familles supportent donc plus longtemps le coût des crèches alors que l'école est gratuite. C'est pour cette raison qu'après les législatives de 2014, mon groupe a redéposé sa proposition de loi visant à abaisser l'âge d'obligation scolaire de 6 à 3 ans. Nous suivions ainsi notamment une résolution du Conseil Supérieur de la Santé recommandant aux parents d'inscrire leurs enfants dès l'âge de 2 ans et demi. Nous avons été le premier parti à déposer un texte en la matière sous cette législature, mais aussi le seul à proposer l'abaissement de l'âge d'obligation scolaire à 3 ans. C'est donc avec joie que nous avons vu d'autres partis déposer des textes visant le même but, même si je regrette le peu d'ambition des textes qui n'envisagent l'abaissement qu'à 5 ans. Un abaissement progressif année après année jusqu'à 3 ans était tout à fait possible. Nous sommes nombreux à reconnaître les effets positifs d'une scolarisation précoce. La petite enfance est un moment crucial pour l'acquisition du langage et des aptitudes nécessaires à la vie quotidienne telles que la coopération, l'autonomie, la créativité, la résolution des difficultés. Une enquête nationale française a d'ailleurs conclu que chaque année passée en école maternelle permet de réduire la probabilité de redoublement de la première année d'école primaire, en particulier pour les enfants issus de milieux défavorisés. Au plus tôt les enfants sont scolarisés, au mieux peut-on les prendre en charge si nécessaire en cas de trouble du langage et de la parole, d'orientation spatio-temporelle et de troubles psychomoteurs. L'école joue ici pleinement son rôle de prévention, de conseil et de soutien auprès des parents, tout en donnant un maximum de chances à l'enfant d'aborder le cycle primaire avec succès. Il est évident que plus les capacités d'attention sont mobilisées tôt, plus les acquisitions des élèves en primaire sont facilitées. Cette mesure aura aussi pour effet d'accélérer l'intégration des enfants en bas âge issus de l'immigration, puisqu'un enseignement précoce leur permet de maîtriser les bases, en particulier le langage de l'enseignement parcouru, étape essentielle d'un parcours scolaire et professionnel réussi et émancipatoire. Deuxièmement, le fait de socialiser et stimuler les enfants dès le plus jeune âge par l'organisation des services d'accueil et de structures scolaires a des retombées positives. L'éducation des jeunes enfants représente un réel bien public et apporte des avantages en termes de santé, de développement cognitif, social et affectif qui favorisent également le rapport aux autres et la cohésion sociale. Troisièmement, l'impact budgétaire d'une telle mesure est tout à fait à relativiser. Comme le souligne le Conseil d'État, la mesure proposée ne devrait pas avoir d'incidence déraisonnable sur les Communautés chargées d'organiser l'enseignement et d'assurer sa gratuité. En effet, une très grande partie des enfants concernés, même dans le groupe d'âge de 3 à 4 ans, sont déjà scolarisés et ce de manière gratuite. C'est d'ailleurs pour cette raison que la France a décidé d'abaisser l'âge de l'obligation scolaire de 6 à 3 ans et ce dès la rentrée scolaire de 2019. J'ajoute enfin que les investissements réalisés dans l'enseignement seront toujours bénéfiques à la société en termes de santé et d'économie. L'enseignement constitue en effet la clé de nombreux problèmes sociétaux. Par conséquent, mon groupe soutiendra bien évidemment l'abaissement de l'âge de l'obligation scolaire à 5 ans, tout en regrettant qu'un consensus n'ait pas pu être trouvé sur un âge qui aurait accentué les effets positifs d'une scolarisation précoce, à savoir 3 ans. Il est regrettable que le chemin emprunté par la France ne l'ait pas été par la Belgique. J'ose espérer que cet abaissement à 5 ans ne constitue qu'une étape d'un processus qui vise, à long terme, à rendre obligatoire les trois années de l'enseignement maternel. J'attire également l'attention des Communautés sur le besoin d'accompagner cet abaissement de l'âge d'obligation scolaire d'une véritable politique d'encouragement afin que la fréquentation des écoles pour les 3-4 ans soit nettement revue à la hausse. C'est, du reste, l'objet de la proposition de résolution déposée par DéFI au Parlement de la Communauté française en octobre 2014. Dans ce texte, nous demandions, en effet, au gouvernement de cette entité d'encourager par tous les moyens qu'il estime nécessaires la fréquentation régulière de l'enseignement maternel dès l'âge de deux ans et demi, mais aussi d'autoriser expressément les enfants à faire leur rentrée scolaire à tout moment de l'année, de façon à rendre effective l'obligation scolaire lorsque l'élève aura atteint l'âge de trois ans. Il importe donc de voter ce texte. Tous les niveaux de pouvoir travailleront ainsi ensemble à un plan visant à maximiser la fréquentation scolaire des plus petits.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u156	[[23.06 Bert Wollants (N-VA):]] Mijnheer de voorzitter, collega's, ik meen dat het wetsvoorstel intussen voldoende geschetst is door de indiener. Het voorstel, dat in werking zal treden vanaf het schooljaar 2020-2021, sterkt ertoe de leerplicht van zes jaar naar vijf jaar te verlagen. Ook al zijn wij het principe genegen, wij hadden toch enkele bezorgdheden over de effecten. Ten eerste, gelet op het feit dat artikel 24 van de Grondwet bepaalt dat er levensbeschouwelijk onderricht moet worden gegeven in geval van leerplichtonderwijs, heeft de Vlaamse regering in haar advies de uitdrukkelijke voorwaarde gesteld dat de verlaging van de leerplichtleeftijd niet als gevolg mag hebben dat er levensbeschouwelijk onderricht moet worden gegeven in het kleuteronderwijs. De inwerkingtreding, vanaf 2020-2021, houdt daar effectief rekening mee. Enerzijds kunnen de Gemeenschappen zich hierdoor voorbereiden op de inwerkingtreding en de nodige maatregelen nemen met het oog op voldoende omkadering voor de vijfjarigen. Anderzijds geeft het ons de mogelijkheid in de komende jaren de Grondwet op dat punt aan te passen, zodat het advies van de Vlaamse Gemeenschap gerespecteerd kan worden. Als wij dat niet doen, zou de regeling – Vlaams minister van Onderwijs Crevits heeft daar een aantal cijfers over gegeven – in Vlaanderen 20 miljoen euro aan meerkosten betekenen. Dat bedrag zou voor de Franse Gemeenschap niet gek veel verschillen, gelet op het feit dat de kleuterparticipatie in Vlaanderen vandaag een stukje groter is dan in de Franse Gemeenschap. Ook daaraan moet toch wel wat aandacht worden besteed. Er zijn natuurlijk ook nog andere kosten aan gekoppeld, bijvoorbeeld voor de administratie. De schattingen ter zake draaien rond 15 miljoen euro. Dat mag ons niet beletten om het voorstel uit te voeren, noch betekent de kostprijs dat wij ons ertegen zullen verzetten. Wij zijn al lang voor de verhoging van de kleuterparticipatie in het onderwijs. Daarvoor heeft de Vlaamse regering trouwens ook al heel specifieke maatregelen genomen. Er zijn op dat vlak al heel veel stappen gezet. In Vlaanderen bedraagt de kleuterparticipatie voor vijfjarigen trouwens 99 %. Wij moeten ook aandacht hebben voor het feit dat een verlaging van de leerplichtleeftijd niet automatisch betekent dat de betrokken kleuters ook naar school moeten. Er is nog altijd een verschil tussen leerplicht en schoolplicht. Er moet dus in de komende jaren worden opgevolgd of het aandeel van thuisonderwijs vergroot. De regeling voldoet aan de vraag van de Gemeenschappen. Ik meen dat het goed is om hen op dat vlak een aantal zaken te laten bepalen. Zij moeten uiteindelijk het onderwijs organiseren, aangezien zij hoofdzakelijk daarvoor bevoegd zijn, terwijl slechts het aspect van de leerplicht hier nog zweeft. Zolang wij in dit Huis hiervoor bevoegd zijn, moeten wij daarvoor onze verantwoordelijk­heid nemen en voor de Gemeenschappen beslissingen nemen. Het zou uiteraard veel logischer zijn, mocht de leerplicht op termijn terechtkomen bij de Gemeenschappen. Op die manier kunnen zij het organiseren op de manier die zij zelf wensen. Misschien leidt dat wel tot kortere doorlooptijden op dat vlak? De Raad van State heeft er in zijn advies heel specifiek aan herinnerd dat wij de betreffende maatregel niet zomaar konden nemen, zonder er de Gemeenschappen bij te betrekken. Ik meen dat dat absoluut van belang is. Collega's, concluderend, wij zullen absoluut voor het voorstel stemmen, want het is en blijft een mogelijkheid om de kleuterparticipatie aan het onderwijs te ondersteunen. De kennis van het Nederlands in Vlaanderen is immers van zeer groot belang. Zij die thuis onvoldoende Nederlands spreken, hebben heel vaak te kampen met leerachterstand. Door het in de kleuterschool al aan te leren, kan men die vermijden. Wij zien namelijk heel vaak dat een dergelijke leerachterstand een hele schoolcarrière lang wordt meegesleept en dat willen wij absoluut vermijden. Onze fractie zal het voorstel absoluut goedkeuren, maar binnen het kader dat ik heb geschetst. Wij verwachten dus dat er in de komende tijd nog stappen kunnen worden gezet, zodat de omkadering klopt en wij de kosten voor het verplichte levensbeschouwelijke onderricht kunnen vermijden. Tijdens de debatten had ik alvast de indruk dat daar in de Kamer niemand op zat te wachten en dat het absoluut moest gaan over kleuterparticipatie en veel minder over de levensbeschouwelijke vakken.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u157	[[23.07 Marcel Cheron (Ecolo-Groen):]] Chers collègues, mon groupe soutiendra ce texte avec enthousiasme. Mon intervention sera courte au regard des années qu'a pris ce travail de consultation des Communautés sur une matière qui, depuis 1988, est pour l'essentiel communautarisée. Certains voudraient la régionaliser mais, pour l'instant, elle dépend des Communautés. Les Communautés avaient déjà la possibilité d'imposer une obligation d'inscription dans l'école. Ici, il s'agit d'une obligation de fréquentation. Le chiffre qui a été donné variait d'un collègue à l'autre, ce qui prouve bien que la statistique n'est pas une science puisqu'on parle parfois de 92, de 93 ou de 98 %. S'agit-il d'une fréquentation quotidienne? Je crois que c'est une moyenne. Je pense que la fréquentation est déjà exceptionnellement forte dans les deux Communautés, ce qui fait qu'on ne doit pour l'instant pas toucher à la loi de financement de 1989. On a parlé de la loi de 1988. J'en profite au passage pour rendre hommage à Philippe Moureaux parce que c'était l'un des acteurs de cette période-là. C'est peut-être le moyen de faire des liens dans les débats parlementaires. Pour ce qui concerne l'obligation scolaire à cinq ans, je pense que les conséquences sont gérables pour les Communautés. Je viens d'écouter presque religieusement M. Wollants. Certes, M. Reynders peut être pape, M. De Wever peut être dieu et M. Wollants son porte-parole, mais la N-VA veut régionaliser l'enseignement. Le jour où nous ferons le débat sur l'obligation scolaire à trois ans, qui peut avoir sa pertinence, nous ne devrons pas oublier la loi de financement parce que là, les conséquences pour les Communautés, quelles qu'elles soient et quoi qu'elles veuillent faire de leur destin, seront beaucoup plus importantes en termes de frais de fonctionnement. M. Wollants a cité des chiffres de l'ordre de vingt millions pour la Communauté flamande concernant l'obligation à cinq ans. Il ne nous a pas donné les chiffres de l'obligation à trois ans. J'attire juste votre attention sur ce point. Si les futurs membres de cette Chambre veulent aller plus loin dans l'obligation scolaire, ils ne devront pas oublier la loi de financement de 1989 parce que là, les conséquences matérielles seraient très importantes pour les Communautés. Je termine sur l'aspect positif. Même si cela a pris des années, je pense que c'est une étape importante pour les Communautés et surtout pour les élèves et pour la lutte contre les inégalités. On sait en effet qu'elles se forment déjà à partir de cinq ans. Plus on ira dans le sens d'une intégration dès la maternelle pour la langue de l'apprentissage, mieux on combattra ces inégalités. Ce sont des choses positives qui nous feront faire des économies dans le futur. L'échec scolaire coûte très cher aux individus, mais aussi aux Communautés.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u158	[[De voorzitter:]] Vraagt nog iemand het woord? Quelqu'un demande-t-il encore la parole? De algemene bespreking is gesloten. La discussion générale est close.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u159	Wij vatten de bespreking van de artikelen aan. De door de commissie aangenomen tekst geldt als basis voor de bespreking. (Rgt 85, 4) (51/6) Nous passons à la discussion des articles. Le texte adopté par la commission sert de base à la discussion. (Rgt 85, 4) (51/6) Het wetsvoorstel telt 3 artikelen. La proposition de loi compte 3 articles.
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u160	* * * * * Besluit van de artikelsgewijze bespreking:
ParlaMint-BE_2019-03-14-54-plenair-ip274x.u161	Aangehouden: het amendement en artikel 2.
