Country	orgType	orgID	AbbrName	FullName	From	To	Orientation-LR	Wikipedia	CHES-ID	CHES-Name
BE	parliamentaryGroup	LDD	LDD	Libertair, Direct, Democratisch	-	-	Rechts	https://en.wikipedia.org/wiki/Libertair,_Direct,_Democratisch	117	LDD
BE	parliamentaryGroup	Agalev	Agalev	Anders Gaan Leven	-	-	Centrum-link tot links	https://en.wikipedia.org/wiki/Groen_(political_party)	105	AGALEV
BE	parliamentaryGroup	FDF	FDF	Fédéralistes Démocrates Francophones	-	-	Centrum tot centrum-rechts	https://en.wikipedia.org/wiki/DéFI	111	FDF
BE	parliamentaryGroup	sp.a	sp.a	Socialistische Partij Anders	-	-	Centrum-links	https://en.wikipedia.org/wiki/Vooruit_(political_party)	103	SPA|SP/SPA
BE	parliamentaryGroup	Groen_exclamation	Groen!	Groen!	-	-	Centrum-link tot links	https://en.wikipedia.org/wiki/Groen_(political_party)	105	Groen
BE	parliamentaryGroup	Groen	Groen	Groen	-	-	Centrum-link tot links	https://en.wikipedia.org/wiki/Groen_(political_party)	105	Groen
BG	parliament	BGNS	BGNS	Народно събрание на Република България	1879-02-10	-	-	https://bg.wikipedia.org/wiki/Народно_събрание https://en.wikipedia.org/wiki/National_Assembly_(Bulgaria)	-	-
BG	government	gov.BGGov	BGGov	Правителство на Република България	1990-12-20	-	-	https://bg.wikipedia.org/wiki/Правителства_на_България	-	-
BG	republic	republic.Bulgaria	Bulgaria	Република България	1990-11-15	-	-	https://bg.wikipedia.org/wiki/България https://en.wikipedia.org/wiki/Bulgaria	-	-
BG	institution	PRB	ПРБ	Прокуратура на Република България	1880	-	-	https://bg.wikipedia.org/wiki/Прокуратура_на_България	-	-
BG	institution	BAS	БАН	Българска академия на науките	1869	-	-	https://bg.wikipedia.org/wiki/Българска_академия_на_науките https://en.wikipedia.org/wiki/Bulgarian_Academy_of_Sciences	-	-
BG	europeanCommission	europeanCommision.EC	ЕК	Европейска комисия	1967-06-01	-	-	https://bg.wikipedia.org/wiki/Европейска_комисия https://en.wikipedia.org/wiki/European_Commission	-	-
BG	europeanParliament	europeanParliament.EP	ЕП	Европейски парламент	1952-09-10	-	-	https://bg.wikipedia.org/wiki/Европейски_парламент https://en.wikipedia.org/wiki/European_Parliament	-	-
BG	parliamentaryGroup	parliamentaryGroup.BSPLB	BSPLB	Парламентарна група: БСП лява България	2014-10-27	2017-01-26	Център ляво	https://bg.wikipedia.org/wiki/БСП_за_България https://en.wikipedia.org/wiki/BSP_for_Bulgaria	-	-
BG	parliamentaryGroup	parliamentaryGroup.BSPFB	BSPFB	Парламентарна група: БСП за България	2017-04-19	-	Център ляво	https://bg.wikipedia.org/wiki/БСП_за_България https://en.wikipedia.org/wiki/BSP_for_Bulgaria	-	-
BG	parliamentaryGroup	parliamentaryGroup.WCC	WCC	Парламентарна група: Продължаваме Промяната	2021-12-03	-	Център	https://bg.wikipedia.org/wiki/Продължаваме_промяната https://en.wikipedia.org/wiki/We_Continue_the_Change	-	-
BG	parliamentaryGroup	parliamentaryGroup.MRF	MRF	Парламентарна група: Движение за права и свободи	1990-07-10	-	Център	https://bg.wikipedia.org/wiki/Движение_за_права_и_свободи https://en.wikipedia.org/wiki/Movement_for_Rights_and_Freedomse	-	-
BG	parliamentaryGroup	parliamentaryGroup.RUTO	RUTO	Парламентарна група: Изправи се! Мутри вън!	2021-04-15	2022-05-11	Център ляво	https://bg.wikipedia.org/wiki/Коалиция_Изправи_се!_Мутри_вън! https://es.wikipedia.org/wiki/%C2%A1De_pie!_%C2%A1Mafia,_fuera!	-	-
BG	parliamentaryGroup	parliamentaryGroup.RUBGWC	RUBGWC	Парламентарна група: Изправи_се_БГ!_Ние_идваме!	2021-07-21	2021-09-15	-	https://bg.wikipedia.org/wiki/Изправи_се_БГ!_Ние_идваме https://en.wikipedia.org/wiki/Stand_Up.BG!_We_are_coming!	-	-
BG	parliamentaryGroup	parliamentaryGroup.BDC-NU	BDC-NU	Парламентарна група: Български демократичен център - Народен съюз	2014-10-27	2017-01-26	-	https://bg.wikipedia.org/wiki/Презареди_БГ https://en.wikipedia.org/wiki/Reload_Bulgaria	-	-
BG	parliamentaryGroup	parliamentaryGroup.DB	DB	Парламентарна група: Демократична България	2021-04-15	-	Център към център дясно	https://bg.wikipedia.org/wiki/Демократична_България https://en.wikipedia.org/wiki/Democratic_Bulgaria	2018	DB
BG	parliamentaryGroup	parliamentaryGroup.TISP	TISP	Парламентарна група: Има такъв народ	2021-04-15	2022-08-01	Разнородно	https://bg.wikipedia.org/wiki/Има_такъв_народ https://en.wikipedia.org/wiki/There_is_Such_a_People	-	-
BG	parliamentaryGroup	parliamentaryGroup.AP	AP	Парламентарна група: Партия Атака	2009-07-14	2017-01-26	Крайно дясно	https://bg.wikipedia.org/wiki/Атака_(партия) https://en.wikipedia.org/wiki/Attack_(politicalParty)	-	-
BG	parliamentaryGroup	parliamentaryGroup.GERB	GERB	Парламентарна група: Партия ГЕРБ	2005-07-14	2021-03-26	Център дясно	https://bg.wikipedia.org/wiki/ГЕРБ https://en.wikipedia.org/wiki/GERB	-	-
BG	parliamentaryGroup	parliamentaryGroup.GERB-UDF	GERB-UDF	Парламентарна група: ГЕРБ-СДС	2021-04-15	-	Център дясно	https://en.wikipedia.org/wiki/Union_of_Democratic_Forces_(Bulgaria)	-	-
BG	parliamentaryGroup	parliamentaryGroup.UP	UP	Парламентарна група: Обединени патриоти	2017-04-15	2021-03-26	Дясно към крайно дясно	https://bg.wikipedia.org/wiki/Обединени_патриоти https://en.wikipedia.org/wiki/United_Patriots	-	-
BG	parliamentaryGroup	parliamentaryGroup.ABV	ABV	Парламентарна група: Алтернатива за българско възраждане	2014-10-27	2017-01-26	Център ляво	https://bg.wikipedia.org/wiki/Алтернатива_за_българско_възраждане https://en.wikipedia.org/wiki/Alternative_for_Bulgarian_Revival	-	-
BG	parliamentaryGroup	parliamentaryGroup.RB	RB	Парламентарна група: Реформаторски блок	2014-10-27	2017-01-26	Център дясно	https://bg.wikipedia.org/wiki/Реформаторски_блок https://en.wikipedia.org/wiki/Reformist_Bloc	-	-
BG	parliamentaryGroup	parliamentaryGroup.PF	PF	Парламентарна група: Патриотичен фронт	2014-10-27	2017-01-26	Дясно	https://bg.wikipedia.org/wiki/Патриотичен_фронт https://en.wikipedia.org/wiki/Patriotic_Front_(Bulgaria,_2014)	-	-
BG	parliamentaryGroup	parliamentaryGroup.VOLYA	VOLYA	Парламентарна група: ВОЛЯ - Българските Родолюбци	2017-04-15	2021-03-26	Дясно към крайно дясно	https://bg.wikipedia.org/wiki/Воля_(партия) https://en.wikipedia.org/wiki/Volya_Movement	-	-
BG	parliamentaryGroup	parliamentaryGroup.RP	RP	Парламентарна група: Партия Възраждане	2021-12-03	-	Крайно дясно	https://bg.wikipedia.org/wiki/Възраждане_(партия_в_България) https://en.wikipedia.org/wiki/Revival_(Bulgarian_politicalParty)	-	-
BG	politicalParty	party.GERB	ГЕРБ	Grazhdani za evropeysko razvitie na Balgariya	2006-12-03	-	Център дясно	https://bg.wikipedia.org/wiki/ГЕРБ https://en.wikipedia.org/wiki/GERB	2010	GERB
BG	politicalParty	party.BSP	БСП	Българска социалистическа партия	1891-07-20	-	Център ляво	https://bg.wikipedia.org/wiki/Българска_социалистическа_партия https://en.wikipedia.org/wiki/Bulgarian_Socialist_Party	2003	BSP
BG	politicalParty	party.KPB	КПБ	Комунистическа партия на България	1996	-	Крайно ляво	https://bg.wikipedia.org/wiki/Комунистическа_партия_на_България https://en.wikipedia.org/wiki/Communist_Party_of_Bulgaria	-	-
BG	politicalParty	party.ZS	ZS „Aleksandar Stamboliyski“	Земеделски съюз „Александър Стамболийски“	1993	-	Център ляво	https://bg.wikipedia.org/wiki/Земеделски_съюз_„Александър_Стамболийски“ https://en.wikipedia.org/wiki/Agrarian_Union_"Aleksandar_Stamboliyski"	-	-
BG	politicalParty	party.NZ	NZ	Нова зора	1996-03	-	Крайно дясно	https://bg.wikipedia.org/wiki/Нова_зора_(партия)	-	-
BG	ngo	party.EKO	EKO	Независимо сдружение „Екогласност“	1989-04-11	-	-	https://bg.wikipedia.org/wiki/Независимо_сдружение_„Екогласност“ https://en.wikipedia.org/wiki/Ecoglasnost	-	-
BG	politicalParty	party.DPS	DPS	Движение за права и свободи	1990-01-04	-	Център	https://bg.wikipedia.org/wiki/Движение_за_права_и_свободи https://en.wikipedia.org/wiki/Movement_for_Rights_and_Freedoms	2004	DPS
BG	politicalParty	party.VMRO	VMRO–BND	ВМРО – Българско национално движение	1989	-	Център към център дясно	https://bg.wikipedia.org/wiki/ВМРО_–_Българско_национално_движение https://en.wikipedia.org/wiki/IMRO_%E2%80%93_Bulgarian_National_Movement	2006|2005	KSII|VMRO-BND
BG	politicalParty	party.FRONT	NFSB	Национален фронт за спасение на България	2011-05-17	-	Дясно към крайно дясно	https://bg.wikipedia.org/wiki/Национален_фронт_за_спасение_на_България https://en.wikipedia.org/wiki/National_Front_for_the_Salvation_of_Bulgaria	2014	NFSB
BG	politicalParty	party.ATAKA	Ataka	Атака	2005-04-17	-	Крайно дясно	https://bg.wikipedia.org/wiki/Атака_(партия) https://en.wikipedia.org/wiki/Attack_(politicalParty)	2007	NOA|ATAKA|Ataka
BG	politicalParty	party.VOLYA	VOLYa	ВОЛЯ	2007-07-15	-	Дясно към крайно дясно	https://bg.wikipedia.org/wiki/Воля_(партия) https://en.wikipedia.org/wiki/Volya_Movement	2017	Volya
BG	politicalParty	party.ABV	ABV	Алтернатива за българско възраждане	2014	-	Център ляво	https://bg.wikipedia.org/wiki/Алтернатива_за_българско_възраждане https://en.wikipedia.org/wiki/Alternative_for_Bulgarian_Revival	2016	ABV
BG	politicalParty	party.BGUn	PBG	България без цензура	2014	-	Център дясно	https://bg.wikipedia.org/wiki/Презареди_БГ https://en.wikipedia.org/wiki/Reload_Bulgaria	-	-
BG	politicalParty	party.RB	RB	Реформаторски блок	2013	-	Център дясно	https://bg.wikipedia.org/wiki/Реформаторски_блок https://en.wikipedia.org/wiki/Reformist_Bloc	-	-
BG	politicalParty	party.PF	PF	Патриотичен фронт	2014	-	Дясно	https://bg.wikipedia.org/wiki/Патриотичен фронт https://en.wikipedia.org/wiki/Patriotic_Front_(Bulgaria)	-	-
BG	politicalParty	party.ITN	ITN	Има такъв народ	2020-02-16	-	-	https://bg.wikipedia.org/wiki/Има_такъв_народ https://en.wikipedia.org/wiki/There_is_Such_a_People	-	-
BG	politicalParty	party.RUTO	RUTO	Изправи се! Мутри вън!	2021-02-07	2021-07-20	Център ляво	https://bg.wikipedia.org/wiki/Коалиция_Изправи_се!_Мутри_вън!	-	-
BG	politicalParty	party.DABG	DABG	„Да, България“	2017-01-07	-	Център към център дясно	https://bg.wikipedia.org/wiki/Движение_„Да,_България“ https://en.wikipedia.org/wiki/Yes,_Bulgaria!	-	-
BG	politicalParty	party.DSB	DSB	Демократи за силна България	2004-05-30	-	Център дясно към дясно	https://bg.wikipedia.org/wiki/Демократи_за_силна_България https://en.wikipedia.org/wiki/Democrats_for_a_Strong_Bulgaria	-	-
BG	politicalParty	party.GrMov	GrMov	Зелено движение	2004-05-30	-	Център	https://bg.wikipedia.org/wiki/Зелено_движение https://en.wikipedia.org/wiki/Green_Movement_(Bulgaria)	-	-
BG	politicalParty	party.WCC	WCC	Продължаваме промяната	2022-04-15	-	Център	https://bg.wikipedia.org/wiki/Продължаваме_промяната https://en.wikipedia.org/wiki/We_Continue_the_Change	-	-
CZ	republic	republic.CZ	CZ	Česká republika	1993-01-01	-	-	-	-	-
CZ	government	government.VladaCR	VládaČR	Vláda České republiky	-	-	-	-	-	-
CZ	parliament	chamberOfNations.FSSN	FSSN	Sněmovna národů	-	-	-	-	-	-
CZ	parliament	chamberOfPeople.FSSL	FSSL	Sněmovna lidu	-	-	-	-	-	-
CZ	parliament	nationalCouncil.CNR	CNR	Česká národní rada	-	-	-	-	-	-
CZ	parliament	parliament.PSP	PSP	Poslanecká sněmovna	-	-	-	-	-	-
CZ	parliament	senate.SE	SE	Senát	-	-	-	-	-	-
CZ	parliament	senate.SE14	SE14	Senát	2022-09-24	-	-	-	-	-
CZ	boardOfDirectors	boardOfGovernors.SRVZP.438	SRVZP	Správní rada VZP	1992-01-01	-	-	-	-	-
CZ	supervisoryBoard	boardOfTrustees.DZVZP.439	DZVZP	Dozorčí rada VZP	1992-01-01	2001-01-01	-	-	-	-
CZ	supervisoryBoard	boardOfTrustees.DRPF.441	DRPF	Dozorčí rada Pozemkového fondu České republiky	1993-01-01	2013-01-01	-	-	-	-
CZ	supervisoryBoard	boardOfTrustees.DRSFDI.476	DRSFDI	Dozorčí rada Státního fondu dopravní infrastruktury	2000-06-27	-	-	-	-	-
CZ	supervisoryBoard	boardOfTrustees.DRSZIF.480	DR SZIF	Dozorčí rada Státního zemědělského intervenčního fondu	2000-07-19	-	-	-	-	-
CZ	supervisoryBoard	boardOfTrustees.DRSFRB.481	DR SFRB	Dozorčí rada Státního fondu podpory investic	2000-07-21	-	-	-	-	-
CZ	supervisoryBoard	boardOfTrustees.DRCKA.577	DR ČKA	Dozorčí rada České konsolidační agentury	2001-09-01	2007-12-31	-	-	-	-
CZ	supervisoryBoard	boardOfTrustees.DRVF.580	DR VF	Dozorčí rada Vinařského fondu	2002-03-27	-	-	-	-	-
CZ	commission	commission.SKBA	SKBA	Stálá komise pro bankovnictví	-	-	-	-	-	-
CZ	commission	commission.SKPKPS	SKPKPS	Stálá komise pro práci Kanceláře Poslanecké sněmovny	-	-	-	-	-	-
CZ	commission	commission.SKSP	SKSP	Stálá komise pro sdělovací prostředky	-	-	-	-	-	-
CZ	commission	commission.SKPO	SKPO	Stálá komise pro kontrolu použití operativní techniky Policie ČR	-	-	-	-	-	-
CZ	commission	commission.SKBIS	SKBIS	Stálá komise pro kontrolu činnosti Bezpečnostní informační služby	-	-	-	-	-	-
CZ	commission	commission.SKVY.24	SKVY	Stálá komise pro státní vyznamenání	1995-02-07	1996-06-06	-	-	-	-
CZ	commission	commission.VK	VK	Volební komise	-	-	-	-	-	-
CZ	commission	commission.VKKB.59	VKKB	Vyšetřovací komise KrB a.s. Plzeň	1996-10-08	1998-06-19	-	-	-	-
CZ	commission	commission.SKVOZ	SKVO	Stálá komise pro kontrolu činnosti Vojenského obranného zpravodajství	-	-	-	-	-	-
CZ	commission	commission.VKOK.60	VKOK	Vyšetřovací komise pro objasnění vztahu org. zločinu a státní správy v	1998-04-02	1998-06-19	-	-	-	-
CZ	commission	commission.VKTC.220	VKTC	Vyšetřovací komise pro vyšetření činnosti regionálního transplantačního centra FN Ostrava	1999-06-08	2001-06-30	-	-	-	-
CZ	commission	commission.DKDR.449	DKDR	Dočasná komise pro důchodovou reformu	2000-05-30	2001-12-31	-	-	-	-
CZ	commission	commission.VKIPB.478	VK IPB	Vyšetřovací komise pro objasnění rozhodování státu v IPB	2000-07-04	2001-06-30	-	-	-	-
CZ	commission	commission.SKRRP	SKRRP	Stálá komise pro rodinu a rovné příležitosti	-	-	-	-	-	-
CZ	commission	commission.DKOU.720	DKOU	Dočasná komise pro otázky Ústavy České republiky	2003-04-18	2006-06-15	-	-	-	-
CZ	commission	commission.VKD47	VKD47	Vyšetřovací komise pro vyšetření závažných pochybení, která se stala při přípravě a realizaci stavby dálnice D47	-	-	-	-	-	-
CZ	commission	commission.VKCME.723	VKCME	Vyšetřovací komise pro zjištění skutečností v souvislosti s arbitrážním řízením ve věci CME versus Česká republika	2003-05-21	2005-02-28	-	-	-	-
CZ	commission	commission.VKPSZRV.742	VKPSZRV	Vyšetřovací komise Poslanecké sněmovny pro zjištění role vlády, privátních firem a dalších subjektů v procesu restrukturalizace a privatizace chemického průmyslu	2005-10-11	2006-06-15	-	-	-	-
CZ	commission	commission.SKNBU	SKNBÚ	Stálá komise pro kontrolu činnosti Národního bezpečnostního úřadu	-	-	-	-	-	-
CZ	commission	commission.SKR.809	SKR	Stálá komise pro rodinu	2006-10-27	2010-06-03	-	-	-	-
CZ	commission	commission.SKRP.810	SKRP	Stálá komise pro rovné příležitosti	2006-10-27	2010-06-03	-	-	-	-
CZ	commission	commission.SKKPOTP.811	SKKPOTP	Stálá komise pro kontrolu použití operativní techniky Policie České republiky	2006-11-08	2010-06-03	-	-	-	-
CZ	commission	commission.SKVZ	SKVZ	Stálá komise pro kontrolu činnosti Vojenského zpravodajství	-	-	-	-	-	-
CZ	commission	commission.SKOU.831	SKOÚ	Stálá komise pro otázky Ústavy České republiky	2006-12-06	2010-06-03	-	-	-	-
CZ	commission	commission.VKKPS.862	VKKPS	Vyšetřovací komise Poslanecké sněmovny k vyšetření okolností výběrového řízení a uzavření smlouvy na dodávku výkonového mýta pro nákladní vozidla nad 12 tun mezi Českou republikou a firmou Kapsch	2007-02-08	2010-06-03	-	-	-	-
CZ	commission	commission.DKMSC.924	DKMSC	Dočasná komise pro řešení majetkových otázek mezi státem a církvemi a náboženskými společnostmi	2008-06-13	2010-06-03	-	-	-	-
CZ	commission	commission.VKNZS.929	VKNZS	Vyšetřovací komise pro vyšetření neoprávněných zásahů do soukromého a rodinného života některých osob uskutečňovaných za účelem nátlaku na členy Parlamentu České republiky	2008-09-23	2010-06-03	-	-	-	-
CZ	commission	commission.DKJUS.936	DKJUS	Dočasná komise pro otázky posouzení nezávislosti výkonu a budoucího uspořádání české justice	2009-03-26	2010-06-03	-	-	-	-
CZ	commission	commission.VKPOZ.937	VKPOZ	Vyšetřovací komise pro vyšetření prorůstání organizovaného zločinu a zájmových skupin do činnosti orgánů veřejné moci	2009-04-01	2010-06-03	-	-	-	-
CZ	commission	commission.VKNUAT.945	VKNUAT	Vyšetřovací komise pro vyšetření důvodů a souvislostí neoprávněného udělování akademických titulů na Fakultě právnické Západočeské univerzity v Plzni, včetně vyšetření role Akreditační komise a MŠMTV při garanci a kontrole kvalit vysokoškolského vzdělávání na veřejných a soukromých vysokých školách v České republice	2009-12-09	2010-06-03	-	-	-	-
CZ	commission	commission.SKKPO	SKKPO	Stálá komise pro kontrolu použití odposlechu a záznamu telekomunikačního provozu, použití sledování osob a věcí a rušení provozu elektronických komunikací	-	-	-	-	-	-
CZ	commission	commission.SKGIBS	SKGIBS	Stálá komise pro kontrolu činnosti Generální inspekce bezpečnostních sborů	-	-	-	-	-	-
CZ	commission	commission.RRPNM	SKRRPM	Stálá komise pro rodinu, rovné příležitosti a národnostní menšiny	-	-	-	-	-	-
CZ	commission	commission.VKOPC.1247	VKOPC	Vyšetřovací komise k prověření způsobu vyšetřování kauzy Opencard	2014-03-20	2015-01-23	-	-	-	-
CZ	commission	commission.SKFAU	SKFAÚ	Stálá komise pro kontrolu činnosti Finančního analytického úřadu	-	-	-	-	-	-
CZ	commission	commission.VKUOOZ.1282	VKÚOOZ	Vyšetřovací komise k prověření činnosti příslušníků Policejního prezidia České republiky, Útvaru pro odhalování organizovaného zločinu Policie České republiky a státních zástupců Vrchního státního zastupitelství v Olomouci v souvislosti s reorganizací ÚOOZ a ÚOKFK Policie České republiky k 1. srpnu 2016	2016-06-28	2017-10-26	-	-	-	-
CZ	commission	commission.VKZS.1287	VKZS	Vyšetřovací komise k prověření, zda nedocházelo k protiprávnímu jednání v souvislosti s možným neoprávněným získáváním spisů orgánů činných v trestním řízení nebo informací z těchto spisů a zda informace takto získané nebyly zneužívány k ovlivňování politické soutěže nebo destabilizaci demokratického právního státu	2017-05-24	2017-10-26	-	-	-	-
CZ	commission	commission.SKCEU	SKCEÚ	Stálá komise pro kontrolu poskytnutí údajů z centrální evidence účtů	-	-	-	-	-	-
CZ	commission	commission.SKNUKIB	SKNÚKIB	Stálá komise pro kontrolu činnosti Národního úřadu pro kybernetickou a informační bezpečnost	-	-	-	-	-	-
CZ	commission	commission.SKUCR	SKÚČR	Stálá komise pro Ústavu České republiky	-	-	-	-	-	-
CZ	commission	commission.VKOKD.1337	VKOKD	Vyšetřovací komise k OKD	2017-12-12	2021-10-20	-	-	-	-
CZ	commission	commission.SKUZSI	SKÚZSI	Stálá komise pro kontrolu činnosti Úřadu pro zahraniční styky a informace	-	-	-	-	-	-
CZ	commission	commission.DKCOVID.1518	DKCOVID	Dočasná komise pro hodnocení účinnosti vládní pomoci v rámci COVID	2020-06-03	2021-10-20	-	-	-	-
CZ	commission	commission.SKHH	SKHH	Stálá komise pro hybridní hrozby	-	-	-	-	-	-
CZ	commission	commission.VKBECVA.1531	VKBEČVA	Vyšetřovací komise k ekologické katastrofě na řece Bečvě	2021-04-21	2021-10-20	-	-	-	-
CZ	committee	committee.BBV	BBV	Branný a bezpečnostní výbor	-	-	-	-	-	-
CZ	committee	committee.HV	HV	Hospodářský výbor	-	-	-	-	-	-
CZ	committee	committee.MIV	MIV	Mandátový a imunitní výbor	-	-	-	-	-	-
CZ	committee	committee.ORGV	ORGV	Organizační výbor	-	-	-	-	-	-
CZ	committee	committee.RV	RV	Rozpočtový výbor	-	-	-	-	-	-
CZ	committee	committee.UPV	UPV	Ústavně právní výbor	-	-	-	-	-	-
CZ	committee	committee.VSPZ	VSPZ	Výbor pro sociální politiku a zdravotnictví	-	-	-	-	-	-
CZ	committee	committee.VSRZP	VSRZP	Výbor pro veřejnou správu, regionální rozvoj a životní prostředí	-	-	-	-	-	-
CZ	committee	committee.VVVKM	VVVKM	Výbor pro vědu, vzdělání, kulturu, mládež a tělovýchovu	-	-	-	-	-	-
CZ	committee	committee.ZAV	ZAV	Zahraniční výbor	-	-	-	-	-	-
CZ	committee	committee.ZEV	ZEV	Zemědělský výbor	-	-	-	-	-	-
CZ	committee	committee.VOB	VOB	Výbor pro obranu a bezpečnost	-	-	-	-	-	-
CZ	committee	committee.PV	PV	Petiční výbor	-	-	-	-	-	-
CZ	committee	committee.VEI	VEI	Výbor pro evropskou integraci	-	-	-	-	-	-
CZ	committee	committee.VOV	VOV	Volební výbor	-	-	-	-	-	-
CZ	committee	committee.VEZ	VEZ	Výbor pro evropské záležitosti	-	-	-	-	-	-
CZ	committee	committee.KV	KV	Kontrolní výbor	-	-	-	-	-	-
